# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 14:25:57 2026
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
#
toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created
1078.01,0.5182425,0.0000042,-0.0000042,0,0.8565249,0.0753501,-0.0753501,0,1.3485121,0.0900143,-0.0900143,0,3325.0000000,102.0000000,-102.0000000,0,0.3909890,0.0117402,-0.0117402,0,2019-08-16 20:20:48
1079.01,3.1644075,0.0000122,-0.0000122,0,2.0576293,0.2198119,-0.2198119,0,14.8814743,1.1265037,-1.1265037,0,6519.0000000,194.0000000,-194.0000000,0,1.7234000,,,0,2019-08-16 20:20:49
108.01,3.0440495,0.0000016,-0.0000016,0,2.6523472,0.0480476,-0.0480476,0,12.3803804,0.1994184,-0.1994184,0,5523.0000000,,,0,0.8098680,,,0,2018-09-05 18:49:20
1080.01,3.9652485,0.0000122,-0.0000122,0,1.0112593,0.5740471,-0.5740471,0,1.2305102,1.0583848,-1.0583848,0,3296.0000000,64.0000000,-64.0000000,0,0.1999880,0.0059812,-0.0059812,0,2019-08-16 20:20:43
1081.01,2.9827800,0.0004420,-0.0004420,0,3.1095280,0.1106960,-0.1106960,0,11.4670110,11.4753160,-11.4753160,0,6027.0000000,192.0000000,-192.0000000,0,1.2397500,1.2397500,-1.2397500,0,2019-08-16 20:20:44
1082.01,16.3469053,0.0000504,-0.0000504,0,3.5865698,0.2242998,-0.2242998,0,3.5059571,0.3785092,-0.3785092,0,4310.0000000,173.0000000,-173.0000000,0,0.6496130,0.0616131,-0.0616131,0,2019-08-16 20:20:45
1083.01,12.9802953,0.0000343,-0.0000343,0,2.5034417,0.8578907,-0.8578907,0,2.4241912,1.6760336,-1.6760336,0,3614.0000000,64.0000000,-64.0000000,0,0.4913230,0.0146852,-0.0146852,0,2019-08-16 20:20:47
1084.01,1.3484961,0.0000006,-0.0000006,0,2.4074261,0.0218727,-0.0218727,0,15.8824638,0.8602182,-0.8602182,0,6346.0000000,,,0,1.1475900,0.0616130,-0.0616130,0,2019-08-16 20:20:49
1085.01,3.2541181,0.0000008,-0.0000008,0,4.3410000,0.0180000,-0.0180000,0,14.9476000,,,0,6102.0000000,193.0000000,-193.0000000,0,1.2800000,,,0,2019-08-16 20:20:49
1086.01,3.7178828,0.0000041,-0.0000041,0,5.5277827,0.1120406,-0.1120406,0,14.6986197,0.8573183,-0.8573183,0,5818.0000000,190.0000000,-190.0000000,0,2.0840001,0.1061310,-0.1061310,0,2019-08-16 20:20:50
1087.01,9.3099200,0.0020900,-0.0020900,0,3.4640000,0.2320000,-0.2320000,0,14.2968000,0.7778750,-0.7778750,0,6907.0000000,135.5000000,-135.5000000,0,3.0900000,0.1400000,-0.1400000,0,2019-08-06 19:30:24
1088.01,1.1539500,0.0001700,-0.0001700,0,2.2360000,0.1030000,-0.1030000,0,5.4836400,0.3247370,-0.3247370,0,6093.0000000,131.0000000,-131.0000000,0,1.4000000,0.0700000,-0.0700000,0,2019-08-06 19:30:24
1089.01,4.7370300,0.0045300,-0.0045300,0,3.9020000,0.4810000,-0.4810000,0,25.7144000,10.2479000,-10.2479000,0,11600.0000000,368.2000000,-368.2000000,0,2.4800000,0.1300000,-0.1300000,0,2019-08-06 19:30:00
109.01,2.7667600,0.0000025,-0.0000025,0,2.6872178,0.0726354,-0.0726354,0,12.2867389,0.3063938,-0.3063938,0,5346.0000000,,,0,0.9848660,,,0,2018-09-05 18:34:19
1090.01,2.1929600,0.0003000,-0.0003000,0,4.5860000,0.0790000,-0.0790000,0,22.7769000,8.6901500,-8.6901500,0,7009.8000000,184.2000000,-184.2000000,0,2.9500000,0.1600000,-0.1600000,0,2019-08-06 19:30:00
1091.01,1.7258410,0.0000165,-0.0000165,0,3.6740000,0.3220000,-0.3220000,0,15.0024000,3.5781300,-3.5781300,0,7348.0000000,133.8000000,-133.8000000,0,2.3900000,0.0900000,-0.0900000,0,2019-08-06 19:29:59
1092.01,1.1923000,0.0000300,-0.0000300,0,3.1190000,0.0240000,-0.0240000,0,30.6660000,4.1037700,-4.1037700,0,6534.0000000,136.4000000,-136.4000000,0,2.0400000,0.0900000,-0.0900000,0,2019-08-06 19:29:59
1093.01,11.4760600,0.0016200,-0.0016200,0,6.0830000,0.4400000,-0.4400000,0,,,,0,,,,0,,,,0,2019-08-06 19:29:59
1094.01,0.5971314,0.0000014,-0.0000014,0,0.4680000,0.1090000,-0.1090000,0,9.0838200,0.9659700,-0.9659700,0,7710.0000000,140.2000000,-140.2000000,0,2.2800000,0.0900000,-0.0900000,0,2019-08-06 19:29:59
1095.01,1.4821386,0.0000014,-0.0000014,0,2.1867078,0.0338256,-0.0338256,0,13.7339261,0.5647548,-0.5647548,0,7066.0000000,133.7000000,-133.7000000,0,2.6647301,0.1060100,-0.1060100,0,2019-08-12 16:22:54
1096.01,0.9209526,0.0001855,-0.0001855,0,1.8602735,0.4647613,-0.4647613,0,5.7349089,4.2950416,-4.2950416,0,6553.0000000,136.4000000,-136.4000000,0,2.8908899,0.1252770,-0.1252770,0,2019-08-12 16:22:54
1097.01,9.1885060,0.0000288,-0.0000288,0,2.4920000,0.1530000,-0.1530000,0,2.1659100,0.1217650,-0.1217650,0,5876.0000000,124.0000000,-124.0000000,0,0.9800000,0.0400000,-0.0400000,0,2019-08-12 16:22:54
1097.02,13.9028391,0.0013871,-0.0013871,0,2.1264429,0.4109736,-0.4109736,0,2.6136848,1.3332980,-1.3332980,0,5876.0000000,124.0000000,-124.0000000,0,0.9832150,0.0449925,-0.0449925,0,2022-03-24 22:19:26
1098.01,10.1826983,0.0000129,-0.0000129,0,2.8275109,0.2582998,-0.2582998,0,3.0538057,0.7958977,-0.7958977,0,6153.0000000,194.0000000,-194.0000000,0,1.1458200,0.0509699,-0.0509699,0,2019-08-16 20:20:49
1099.01,6.4410060,0.0000060,-0.0000060,0,1.8120000,0.5050000,-0.5050000,0,2.5637400,0.1944800,-0.1944800,0,4867.0000000,179.0000000,-179.0000000,0,0.8000000,0.0600000,-0.0600000,0,2019-08-16 20:20:46
110.01,3.1743504,0.0000017,-0.0000017,0,2.7510860,0.0309315,-0.0309315,0,14.9172256,0.8283901,-0.8283901,0,5943.0000000,,,0,1.1570600,0.0633669,-0.0633669,0,2018-11-14 15:06:55
1100.01,20.0731588,0.0000861,-0.0000861,0,3.8449215,0.5039405,-0.5039405,0,4.0506906,1.0627592,-1.0627592,0,6033.0000000,129.5000000,-129.5000000,0,1.1484900,0.0522613,-0.0522613,0,2019-08-15 15:39:13
1101.01,2.6690300,0.0000100,-0.0000100,0,1.5480000,0.2850000,-0.2850000,0,9.3682300,0.5008370,-0.5008370,0,5803.5000000,120.9000000,-120.9000000,0,1.5600000,0.0800000,-0.0800000,0,2019-08-15 15:39:15
1102.01,6.6337100,0.0005900,-0.0005900,0,2.1220000,0.2600000,-0.2600000,0,2.7537500,0.1609300,-0.1609300,0,4138.1000000,94.2000000,-94.2000000,0,0.6300000,0.0300000,-0.0300000,0,2019-08-15 15:39:15
1103.01,2.9430800,0.0000100,-0.0000100,0,4.0730000,0.1280000,-0.1280000,0,45.3525000,,,0,4437.0000000,124.0000000,-124.0000000,0,3.1300000,,,0,2019-08-15 15:39:13
1104.01,341.2791676,0.0006751,-0.0006751,0,7.0132492,0.0464161,-0.0464161,0,21.4801659,3.2350680,-3.2350680,0,6058.6000000,110.5000000,-110.5000000,0,1.3920300,0.0600980,-0.0600980,0,2019-08-15 15:39:15
1105.01,10.8680523,0.0000380,-0.0000380,0,2.3750000,0.6450000,-0.6450000,0,2.9072600,0.2528160,-0.2528160,0,4664.0000000,125.9000000,-125.9000000,0,0.7600000,0.0600000,-0.0600000,0,2019-08-15 15:39:14
1106.01,11.1149000,0.0029500,-0.0029500,0,2.2600000,0.4500000,-0.4500000,0,14.7645000,,,0,5042.0000000,122.0000000,-122.0000000,0,4.9400000,,,0,2019-08-15 15:39:13
1107.01,4.0782392,0.0000017,-0.0000017,0,4.8475616,0.0254922,-0.0254922,0,13.8981740,0.6260191,-0.6260191,0,6501.0000000,138.9000000,-138.9000000,0,1.7483600,0.0780452,-0.0780452,0,2019-08-15 15:39:15
1108.01,7.1438600,0.0005400,-0.0005400,0,1.4670000,0.2230000,-0.2230000,0,22.1531000,1.9765200,-1.9765200,0,7860.0000000,220.0000000,-220.0000000,0,1.9100000,0.1100000,-0.1100000,0,2019-08-15 15:39:15
1109.01,7.0408300,0.0000300,-0.0000300,0,2.9790000,0.2350000,-0.2350000,0,8.4640400,2.2023400,-2.2023400,0,5317.0000000,65.7000000,-65.7000000,0,0.9100000,0.0500000,-0.0500000,0,2019-08-15 15:39:14
111.01,2.1061569,0.0000026,-0.0000026,0,1.4688934,0.0562780,-0.0562780,0,13.0868720,2.5122080,-2.5122080,0,5380.0000000,,,0,0.9406970,,,0,2018-10-22 18:35:39
1110.01,2.4545635,0.0000010,-0.0000010,0,2.3210000,0.2620000,-0.2620000,0,11.1276000,0.4671510,-0.4671510,0,6610.0000000,128.4000000,-128.4000000,0,1.6400000,0.0700000,-0.0700000,0,2019-08-15 15:39:14
1111.01,11.4756978,0.0000885,-0.0000885,0,0.8080000,0.5210000,-0.5210000,0,14.1098000,4.1818100,-4.1818100,0,7262.0000000,134.8000000,-134.8000000,0,2.1300000,0.0800000,-0.0800000,0,2019-08-15 15:39:14
1112.01,2.7818600,0.0005000,-0.0005000,0,2.4560000,0.4280000,-0.4280000,0,4.9256700,0.3318640,-0.3318640,0,6819.0000000,137.6000000,-137.6000000,0,2.2100000,0.0900000,-0.0900000,0,2019-08-15 15:39:13
1113.01,6.4410082,0.0000066,-0.0000066,0,1.7980000,0.3040000,-0.3040000,0,4.5920300,0.1758720,-0.1758720,0,3469.0000000,157.0000000,-157.0000000,0,0.5300000,0.0200000,-0.0200000,0,2019-08-15 15:39:14
1114.01,2.4887726,0.0000014,-0.0000014,0,2.6320000,0.0700000,-0.0700000,0,,,,0,8048.0000000,,,0,,,,0,2019-08-16 20:20:50
1115.01,4.4519900,0.0003500,-0.0003500,0,2.1090000,0.0870000,-0.0870000,0,15.8858000,7.8904200,-7.8904200,0,6708.3000000,119.7000000,-119.7000000,0,1.5700000,0.0600000,-0.0600000,0,2019-08-15 15:39:14
1116.01,5.0100708,0.0000135,-0.0000135,0,2.0644756,0.1840390,-0.1840390,0,2.3107394,0.1963706,-0.1963706,0,5551.0000000,187.0000000,-187.0000000,0,0.9062820,0.0488920,-0.0488920,0,2019-08-26 19:21:33
1117.01,2.2281625,0.0000151,-0.0000151,0,2.0150000,0.2800000,-0.2800000,0,2.5677800,0.1785940,-0.1785940,0,5731.0000000,132.8000000,-132.8000000,0,1.0200000,0.0500000,-0.0500000,0,2019-08-15 15:39:15
1118.01,4.1381200,0.0003600,-0.0003600,0,3.9110000,0.4900000,-0.4900000,0,,,,0,4898.4000000,88.7000000,-88.7000000,0,,,,0,2019-08-22 14:42:10
1119.01,10.9566300,0.0020300,-0.0020300,0,3.5880000,0.2590000,-0.2590000,0,23.9726000,8.8214700,-8.8214700,0,6456.0000000,127.2000000,-127.2000000,0,2.0700000,0.1000000,-0.1000000,0,2019-08-22 14:42:11
112.01,2.4997996,0.0000004,-0.0000004,0,2.8651710,0.0097803,-0.0097803,0,13.8516093,0.7051293,-0.7051293,0,5650.0000000,,,0,1.1373200,0.0577764,-0.0577764,0,2019-05-07 17:42:43
1120.01,1.6622600,,,0,3.3210000,0.0840000,-0.0840000,0,13.3343000,0.6111710,-0.6111710,0,7301.0000000,141.5000000,-141.5000000,0,1.6400000,0.0700000,-0.0700000,0,2019-08-22 14:42:11
1121.01,4.0761100,0.0020000,-0.0020000,0,2.0620000,0.5030000,-0.5030000,0,,,,0,,,,0,,,,0,2019-08-22 14:42:11
1122.01,3.6245513,0.0000118,-0.0000118,0,3.0420000,0.5990000,-0.5990000,0,4.3503000,,,0,6317.0000000,,,0,1.3800000,,,0,2019-08-22 14:42:11
1123.01,1.2092800,0.0000200,-0.0000200,0,1.8860000,0.0250000,-0.0250000,0,15.1764000,4.0994000,-4.0994000,0,5159.8000000,156.3000000,-156.3000000,0,1.2700000,0.0700000,-0.0700000,0,2019-08-22 14:42:10
1124.01,3.5187707,0.0000094,-0.0000094,0,2.4080000,0.3600000,-0.3600000,0,14.0061000,2.5758500,-2.5758500,0,6690.0000000,119.9000000,-119.9000000,0,1.4900000,0.0700000,-0.0700000,0,2019-08-22 14:42:10
1125.01,0.7724825,0.0000068,-0.0000068,0,1.3744974,0.1910592,-0.1910592,0,4.1624907,0.5104000,-0.5104000,0,8271.0000000,143.9000000,-143.9000000,0,2.5027299,0.0856759,-0.0856759,0,2019-08-22 14:42:10
1126.01,1.6268695,0.0000046,-0.0000046,0,3.2310000,0.3080000,-0.3080000,0,2.3649800,0.1485380,-0.1485380,0,5034.0000000,48.8000000,-48.8000000,0,0.7300000,0.0400000,-0.0400000,0,2019-08-22 14:42:11
1127.01,2.3243900,0.0002100,-0.0002100,0,4.4530000,0.0590000,-0.0590000,0,,,,0,8268.5000000,268.2000000,-268.2000000,0,,,,0,2019-08-22 14:42:11
1128.01,13.5499000,0.0056400,-0.0056400,0,1.7950000,0.7200000,-0.7200000,0,6.2463300,0.8382770,-0.8382770,0,6209.0000000,131.0000000,-131.0000000,0,1.6300000,0.0800000,-0.0800000,0,2019-08-22 14:42:11
1129.01,4.4365100,0.0010100,-0.0010100,0,3.3650000,0.2690000,-0.2690000,0,19.9664000,6.3449500,-6.3449500,0,7101.9000000,165.9000000,-165.9000000,0,2.3200000,0.1500000,-0.1500000,0,2019-08-22 14:42:10
113.01,3.3728770,0.0001470,-0.0001470,0,2.6342600,0.0436440,-0.0436440,0,14.2018030,0.1547890,-0.1547890,0,6050.0000000,,,0,1.0200000,,,0,2018-09-05 18:49:20
1130.01,8.3499800,0.0000100,-0.0000100,0,1.8360000,0.0610000,-0.0610000,0,11.1424000,1.0632700,-1.0632700,0,4236.0000000,122.3000000,-122.3000000,0,0.7400000,0.0700000,-0.0700000,0,2019-08-22 14:42:11
1130.02,4.0686405,0.0002958,-0.0002958,0,1.8373729,0.0777888,-0.0777888,0,3.7548333,0.5705166,-0.5705166,0,4236.0000000,122.3000000,-122.3000000,0,0.7419210,0.0675678,-0.0675678,0,2019-09-03 17:42:04
1131.01,0.5860366,0.0000049,-0.0000049,0,0.8098934,0.0496798,-0.0496798,0,4.9064080,1.6418222,-1.6418222,0,5579.0000000,135.4000000,-135.4000000,0,2.3980300,0.1369220,-0.1369220,0,2019-08-27 16:09:24
1132.01,1.5502952,0.0000046,-0.0000046,0,2.9380000,0.3300000,-0.3300000,0,3.3452800,0.1455180,-0.1455180,0,7851.0000000,72.9000000,-72.9000000,0,1.8600000,0.0500000,-0.0500000,0,2019-08-27 16:09:23
1133.01,1.8070900,0.0012300,-0.0012300,0,3.2970000,1.0090000,-1.0090000,0,4.8624200,0.4679020,-0.4679020,0,6244.0000000,124.8000000,-124.8000000,0,2.2000000,0.1100000,-0.1100000,0,2019-09-03 15:31:11
1134.01,18.6922101,0.0001259,-0.0001259,0,7.7650000,1.0080000,-1.0080000,0,18.1458000,0.7867830,-0.7867830,0,6277.0000000,125.8000000,-125.8000000,0,1.6500000,0.0700000,-0.0700000,0,2019-09-03 15:31:11
1135.01,8.0277326,0.0000013,-0.0000013,0,4.2840000,0.0210000,-0.0210000,0,9.0688300,0.4068970,-0.4068970,0,5962.7000000,68.6000000,-68.6000000,0,1.1500000,0.0500000,-0.0500000,0,2019-08-27 16:09:24
1136.01,12.5187279,0.0000316,-0.0000316,0,5.3800000,0.2000000,-0.2000000,0,5.5885700,0.3578140,-0.3578140,0,5729.0000000,131.1000000,-131.1000000,0,0.9800000,0.0500000,-0.0500000,0,2019-08-27 12:09:00
1136.02,6.2586065,0.0000103,-0.0000103,0,3.2010000,0.5080000,-0.5080000,0,2.5159300,0.1473480,-0.1473480,0,5729.0000000,131.1000000,-131.1000000,0,0.9800000,0.0500000,-0.0500000,0,2019-10-17 00:30:12
1136.03,26.3208756,0.0001272,-0.0001272,0,4.4140000,0.5620000,-0.5620000,0,2.7134900,0.1517930,-0.1517930,0,5729.0000000,131.1000000,-131.1000000,0,0.9800000,0.0500000,-0.0500000,0,2019-11-15 23:57:09
1136.04,18.7955470,0.0001037,-0.0001037,0,4.3425576,0.4313743,-0.4313743,0,2.1597669,0.8829104,-0.8829104,0,5729.0000000,131.1000000,-131.1000000,0,0.9777270,0.0483517,-0.0483517,0,2020-07-16 04:56:45
1137.01,1.3206356,0.0001541,-0.0001541,0,1.6000996,0.1169892,-0.1169892,0,34.7561624,34.2273700,-34.2273700,0,4919.6000000,59.0000000,-59.0000000,0,6.3070302,,,0,2019-09-03 15:31:11
1138.01,0.6497100,0.0001800,-0.0001800,0,2.0760000,0.3280000,-0.3280000,0,6.2318100,0.4146340,-0.4146340,0,9994.0000000,756.2000000,-756.2000000,0,2.5900000,0.1100000,-0.1100000,0,2019-09-03 15:31:11
1139.01,4.4780798,0.0000257,-0.0000257,0,4.5130000,1.4310000,-1.4310000,0,11.3678000,3.1980200,-3.1980200,0,7947.0000000,323.7000000,-323.7000000,0,1.8300000,0.0600000,-0.0600000,0,2019-09-03 15:31:11
114.01,3.2887898,0.0000003,-0.0000003,0,3.4367717,0.0099877,-0.0099877,0,10.5135877,0.5185372,-0.5185372,0,5800.0000000,,,0,1.2417500,0.0610804,-0.0610804,0,2019-05-07 17:42:34
1140.01,13.7431084,0.0000018,-0.0000018,0,2.2850000,0.0650000,-0.0650000,0,12.0500000,,,0,5941.5000000,161.9000000,-161.9000000,0,1.3400000,,,0,2019-08-27 16:09:25
1141.01,16.9487087,0.0000006,-0.0000006,0,4.2887767,0.0011975,-0.0011975,0,45.2204505,2.1992197,-2.1992197,0,5894.7000000,90.3000000,-90.3000000,0,1.1179000,0.0543668,-0.0543668,0,2019-08-27 16:09:25
1142.01,3.3686634,0.0000219,-0.0000219,0,3.0120000,0.6010000,-0.6010000,0,42.2321000,4.1289800,-4.1289800,0,7518.0000000,143.2000000,-143.2000000,0,2.6800000,0.1000000,-0.1000000,0,2019-08-27 16:09:26
1143.01,11.2071839,0.0000286,-0.0000286,0,4.3660000,0.2120000,-0.2120000,0,17.4989000,1.3861800,-1.3861800,0,6152.0000000,75.9000000,-75.9000000,0,2.2400000,0.1000000,-0.1000000,0,2019-08-27 16:09:26
1144.01,4.8878037,0.0000009,-0.0000009,0,2.1840000,0.0820000,-0.0820000,0,5.2915200,0.3366840,-0.3366840,0,4757.3000000,130.6000000,-130.6000000,0,0.7600000,0.0500000,-0.0500000,0,2019-08-27 16:09:25
1145.01,2.9716400,0.0003400,-0.0003400,0,1.5340000,0.1500000,-0.1500000,0,,,,0,8562.5000000,998.1000000,-998.1000000,0,,,,0,2019-09-03 15:31:11
1146.01,0.6601790,0.0000415,-0.0000415,0,1.6349369,0.1273704,-0.1273704,0,6.1672487,0.5571844,-0.5571844,0,8598.7000000,975.0000000,-975.0000000,0,2.6243200,,,0,2019-09-03 15:31:11
1147.01,10.9278415,0.0000602,-0.0000602,0,2.4680000,0.7130000,-0.7130000,0,49.1695000,6.7132200,-6.7132200,0,6259.0000000,130.9000000,-130.9000000,0,2.9200000,0.1400000,-0.1400000,0,2019-08-27 16:09:23
1148.01,5.5514888,0.0000027,-0.0000027,0,4.3350000,0.4540000,-0.4540000,0,15.8043000,0.6229680,-0.6229680,0,6403.9000000,184.1000000,-184.1000000,0,1.5500000,0.0600000,-0.0600000,0,2019-08-27 16:09:25
1149.01,2.3202418,0.0000614,-0.0000614,0,2.3817612,0.0281677,-0.0281677,0,,,,0,8737.5000000,1310.6000000,-1310.6000000,0,,,,0,2019-09-03 15:31:11
115.01,4.7423709,0.0000031,-0.0000031,0,2.4988145,0.0665051,-0.0665051,0,10.5505922,0.2049905,-0.2049905,0,5377.0000000,185.0000000,-185.0000000,0,0.8775850,,,0,2018-10-22 18:35:28
1150.01,1.4810903,0.0000004,-0.0000004,0,4.1588291,0.0058205,-0.0058205,0,20.3402421,0.5223550,-0.5223550,0,9435.0000000,174.1000000,-174.1000000,0,2.2877300,0.0585327,-0.0585327,0,2019-09-03 15:31:11
1151.01,3.4741012,0.0000002,-0.0000002,0,3.3170000,0.0130000,-0.0130000,0,21.2912000,0.5797770,-0.5797770,0,8894.8000000,267.4000000,-267.4000000,0,1.6200000,0.0400000,-0.0400000,0,2019-09-03 15:31:10
1152.01,6.5011911,0.0000781,-0.0000781,0,5.5463587,0.0278218,-0.0278218,0,,,,0,5485.0000000,756.1000000,-756.1000000,0,,,,0,2019-09-03 15:31:12
1153.01,6.0360758,0.0000036,-0.0000036,0,1.2550000,0.1670000,-0.1670000,0,9.8676300,0.8865480,-0.8865480,0,6528.3000000,179.4000000,-179.4000000,0,1.6900000,0.0600000,-0.0600000,0,2019-08-27 16:09:26
1154.01,21.7455370,0.0000496,-0.0000496,0,4.1960000,0.2440000,-0.2440000,0,2.1020800,0.1106210,-0.1106210,0,5704.0000000,127.4000000,-127.4000000,0,0.9300000,0.0500000,-0.0500000,0,2019-08-27 16:09:26
1155.01,1.3200300,0.0003700,-0.0003700,0,3.1750000,0.2860000,-0.2860000,0,,,,0,,,,0,,,,0,2019-09-03 15:31:11
1156.01,1.6865822,0.0000048,-0.0000048,0,2.4290000,0.1100000,-0.1100000,0,,,,0,,,,0,,,,0,2019-09-03 15:31:12
1157.01,13.0727479,0.0000184,-0.0000184,0,3.0440000,0.1980000,-0.1980000,0,35.7944000,8.1742700,-8.1742700,0,5709.8000000,117.3000000,-117.3000000,0,3.5900000,0.1800000,-0.1800000,0,2019-08-27 16:09:25
1158.01,2.9258727,0.0000651,-0.0000651,0,4.0750000,0.1070000,-0.1070000,0,24.4055000,3.2808800,-3.2808800,0,4884.5000000,112.1000000,-112.1000000,0,1.3000000,0.0600000,-0.0600000,0,2019-09-03 15:31:11
1159.01,0.7377400,0.0002000,-0.0002000,0,0.6360000,0.3310000,-0.3310000,0,5.2821500,2.2163500,-2.2163500,0,6449.5000000,123.7000000,-123.7000000,0,2.1000000,0.0800000,-0.0800000,0,2019-08-27 16:09:26
116.01,2.7985802,0.0000003,-0.0000003,0,2.3801043,0.0129933,-0.0129933,0,11.9514993,0.7325688,-0.7325688,0,4920.0000000,,,0,0.9066550,0.0553769,-0.0553769,0,2018-09-05 18:49:20
1160.01,2.3664127,0.0000748,-0.0000748,0,2.5910000,0.2600000,-0.2600000,0,,,,0,,,,0,,,,0,2019-09-03 15:31:10
1161.01,1.7635881,0.0000005,-0.0000005,0,3.0920000,0.0180000,-0.0180000,0,,,,0,7986.1000000,177.2000000,-177.2000000,0,,,,0,2019-08-27 16:09:25
1162.01,7.3166682,0.0000063,-0.0000063,0,3.2550000,0.6330000,-0.6330000,0,,,,0,8730.0000000,979.1000000,-979.1000000,0,,,,0,2019-09-03 15:31:12
1163.01,3.0771612,0.0000013,-0.0000013,0,2.6914319,0.0200471,-0.0200471,0,,,,0,9311.3000000,708.9000000,-708.9000000,0,,,,0,2019-09-03 15:31:12
1164.01,3.2077145,0.0000160,-0.0000160,0,2.7080000,0.2670000,-0.2670000,0,,,,0,,,,0,,,,0,2019-09-03 15:31:11
1165.01,2.2552845,0.0000019,-0.0000019,0,2.0500000,0.0360000,-0.0360000,0,14.6880000,0.7229480,-0.7229480,0,5787.0000000,109.9000000,-109.9000000,0,0.9600000,0.0500000,-0.0500000,0,2019-08-27 16:09:25
1166.01,1.8824539,0.0000043,-0.0000043,0,2.4600000,0.4290000,-0.4290000,0,8.2900800,1.3802300,-1.3802300,0,5900.4000000,71.9000000,-71.9000000,0,1.1300000,0.0500000,-0.0500000,0,2019-09-03 15:31:12
1167.01,15.1960000,,,0,1.7920000,0.6780000,-0.6780000,0,4.9634500,,,0,5807.0000000,,,0,1.1400000,,,0,2019-08-27 16:09:25
1168.01,2.1358631,0.0000035,-0.0000035,0,1.5590000,0.1850000,-0.1850000,0,23.6019000,2.3673300,-2.3673300,0,5969.0000000,73.5000000,-73.5000000,0,1.5000000,0.0700000,-0.0700000,0,2019-09-03 15:31:11
1169.01,6.7075429,0.0000034,-0.0000034,0,2.1250000,0.0810000,-0.0810000,0,17.4647000,2.5903200,-2.5903200,0,6134.3000000,420.6000000,-420.6000000,0,1.2400000,0.1600000,-0.1600000,0,2019-08-27 16:09:24
117.01,3.5862962,0.0001530,-0.0001530,0,3.3710943,0.0784648,-0.0784648,0,16.4747611,0.9191712,-0.9191712,0,5704.8000000,124.8000000,-124.8000000,0,2.0044100,0.1056990,-0.1056990,0,2018-09-05 18:50:25
1170.01,1.8296155,0.0000030,-0.0000030,0,2.1660000,0.4790000,-0.4790000,0,29.3616000,5.6916700,-5.6916700,0,7875.0000000,92.1000000,-92.1000000,0,3.5000000,0.1500000,-0.1500000,0,2019-08-27 16:09:24
1171.01,11.1876137,0.0000228,-0.0000228,0,3.1830000,0.6920000,-0.6920000,0,31.8624000,6.1026400,-6.1026400,0,7266.0000000,195.8000000,-195.8000000,0,2.0500000,0.0700000,-0.0700000,0,2019-09-03 15:31:11
1172.01,7.8513949,0.0000269,-0.0000269,0,6.8350000,0.5080000,-0.5080000,0,,,,0,,,,0,,,,0,2019-08-27 16:09:24
1173.01,7.0643978,0.0000019,-0.0000019,0,2.4240000,0.1830000,-0.1830000,0,9.3913100,0.5299400,-0.5299400,0,5429.6000000,292.5000000,-292.5000000,0,0.9600000,0.0500000,-0.0500000,0,2019-08-27 16:09:26
1174.01,8.9534775,0.0000218,-0.0000218,0,2.6960000,0.3160000,-0.3160000,0,2.3588800,0.1657630,-0.1657630,0,5029.5000000,59.9000000,-59.9000000,0,0.7600000,0.0500000,-0.0500000,0,2019-08-27 16:09:26
1175.01,7.5022708,0.0000368,-0.0000368,0,2.6050000,0.1890000,-0.1890000,0,5.5581200,0.2933280,-0.2933280,0,6229.0000000,129.8000000,-129.8000000,0,1.2700000,0.0600000,-0.0600000,0,2019-09-03 15:31:12
